Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3BHlOb4aOdaMaIfJ4M13RP,"III","Who You Are Is Not Enough","Athletics",2014-04-22,370455,42,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:06:52Z,"后摇滚","Deep Elm",0.485,0.508,6,-6.813,1,0.0265,0.0955,0.462,0.307,0.0383,140.034,4
spotify:track:1jtkgDB0a11o5rYmpkNcrY,"心酸","感官/世界","林宥嘉",2009-10-30,250213,30,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:06:52Z,"华语流行音乐,台湾流行音乐,汉语流行音乐,中国节奏蓝调,台湾独立音乐,粤语流行","HIM",0.395,0.195,6,-11.386,1,0.034,0.901,0,0.0819,0.223,171.555,4
spotify:track:07ciCU8sSQNfUZKLSS2HEg,"寫一首歌 April 5, 1969","I AM NOT A STAR","順子",1998-09-24,301360,47,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:06:54Z,"台湾流行音乐,华语流行音乐,汉语流行音乐","Rock Records Co., Ltd.",0.472,0.335,3,-9.834,1,0.0327,0.876,0,0.116,0.405,129.378,4
spotify:track:3OopRhQ7YsYuR9H8PDnrB5,"Feel Good Sunshine","Technicolor","Tim Myers",2012-02-21,172907,14,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:06:55Z,"","Palladium Records",0.821,0.278,5,-7.911,1,0.0573,0.857,0.0000454,0.0947,0.917,127.076,4
spotify:track:1g1tu6kkoNQjLnxl8d0OcS,"生命中最美丽的一天","盛开","痛仰樂隊",2010-05-04,572266,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:06:56Z,"中国摇滚,中国独立音乐","音驰文化",0.485,0.112,0,-12.781,1,0.0453,0.635,0.0246,0.0833,0.116,125.979,3
spotify:track:70dHSAG8TKygIsT1QBmhrH,"Daisy Lane","Pull The Pin","Stereophonics",2008-09-09,218013,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:06:59Z,"英式摇滚","Fontana International",0.508,0.731,4,-5.397,1,0.0263,0.0478,0.0316,0.0404,0.346,160.058,4
spotify:track:6UfpGuqhdnhjOlYI5zYg7O,"It's Personal","Pet Grief","The Radio Dept.",2006-04-12,218320,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:00Z,"梦幻流行,盯鞋摇滚","Just So!",0.357,0.631,9,-8.539,1,0.0367,0.00741,0.951,0.101,0.0362,179.967,4
spotify:track:7kThLEV2OG9jX0j3X1tFkt,"暁の光","THE BEST OF HIROMITSU AGATSUMA -freedom-","上妻宏光",2010-06-25,271986,3,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:02Z,"日本古典音乐,传统音乐","EMI MUSIC JAPAN INC.",0.669,0.893,11,-6.027,0,0.0381,0.125,0.974,0.0632,0.812,103.107,4
spotify:track:2E6vhVVgejcl4yG8hmOvVh,"給未來的自己","崇拜","梁靜茹",2007-11-09,250173,54,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:03Z,"华语流行音乐,台湾流行音乐,汉语流行音乐","Bin Music International Limited",0.508,0.543,9,-4.872,1,0.025,0.207,0,0.104,0.26,147.624,4
spotify:track:6ljsoAhdh8YHli4JAcWKaa,"Royals","Morning Energy","Lorde",2020-06-12,189853,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:03Z,"","UME - Global Clearing House",0.665,0.476,7,-8.477,1,0.137,0.113,0,0.33,0.385,84.881,4
spotify:track:1WUcHrqrBMqzXhgLSBPtXi,"RAIN MAN","RAIN STORY","AKIHIDE",2014-05-14,337893,30,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:05Z,"","ZAIN RECORDS",0.416,0.805,0,-7.485,1,0.0493,0.43,0.00581,0.403,0.427,169.924,4
spotify:track:609ZBsajuljpOS4vjzhK2N,"愛死你 (feat. 柯有倫)","[ X ]","莫文蔚;柯有綸",2003-08-28,246720,30,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:05Z,"华语流行音乐,汉语流行音乐,台湾流行音乐,粤语流行,中国摇滚","Columbia",0.456,0.886,9,-4.012,0,0.184,0.0174,0,0.103,0.379,169.85,4
spotify:track:5aUFfsh20FCDtNHkQgPCbw,"戀人未滿","女生宿舍","S.H.E",2001-09-11,276760,48,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:06Z,"华语流行音乐,台湾流行音乐,汉语流行音乐","HIM International Music Inc.",0.749,0.69,5,-6.559,1,0.0489,0.607,0,0.147,0.328,115.928,4
spotify:track:6WDbjq5kqzsytx3EMybStb,"Forbidden Colours","Merry Christmas Mr.Lawrence -30th Anniversary Edition-","坂本龍一",1983-05-01,290533,8,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:07Z,"日本古典音乐,氛围","MIDI",0.606,0.237,10,-16.637,0,0.0268,0.738,0.185,0.214,0.382,105.113,4
spotify:track:55vnMiC2QOIq6OHbcD6z6v,"陽光下的星星","獨立日","金海心",2006-01-11,283520,50,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:07Z,"汉语流行音乐,华语流行音乐","WM China",0.511,0.395,4,-9.464,0,0.0406,0.781,0.0000226,0.108,0.165,145.967,4
spotify:track:1Gc681rjhUxmrmn7HQGfqa,"いつも何度でも","ピアノによる珠玉のアニメ映画主題歌集　いつも何度でも／もののけ姫","奥戸 巴寿",2001-12-19,259693,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:08Z,"","Sony Music Direct(Japan)Inc.",0.469,0.206,5,-16.099,1,0.0575,0.985,0.916,0.107,0.406,118.817,4
spotify:track:46vutNJsumec3KklIA8CxB,"Second Heartbeat","Timeshare","Shy Girls",2013-10-29,203813,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:07:09Z,"","Hit City U.S.A.",0.731,0.335,7,-9.672,1,0.0438,0.64,0.271,0.14,0.439,94.991,4
