Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3iidgdNOJEKPqaJNHgwYo9,"無常 - Live","IF only 如果 田馥甄巡迴演唱會 (Live)","田馥甄",2016-12-09,256952,11,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:29Z,"华语流行音乐,汉语流行音乐,台湾流行音乐","HIM International Music Inc.",0.373,0.258,8,-12.001,1,0.0374,0.919,0.000211,0.359,0.174,132.82,4
spotify:track:4foMDLusq8P5JjVmL5Vzbx,"靈魂伴侶 - Live","演唱會的日常","田馥甄",2017-11-03,276875,14,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:30Z,"华语流行音乐,汉语流行音乐,台湾流行音乐","HIM International Music Inc.",0.465,0.3,1,-11.604,1,0.0335,0.809,0,0.137,0.264,129.612,4
spotify:track:2JmiSCVKhsBD2xzHTRpq8k,"On The Nature Of Daylight - Piano Version","Musik zum Entspannen - Die schönste Klassik zum Lesen, Lernen oder Studieren","Michael Forster",2020-06-12,199206,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:32Z,"","Sony Classical/Sony Music",0.291,0.252,10,-24.764,0,0.0365,0.995,0.944,0.12,0.458,172.903,4
spotify:track:2SixkOna2r0GXe0IviywFv,"Simon","神經誌","丁世光",2017-12-25,416901,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:33Z,"中国节奏蓝调,中国独立音乐,华语流行音乐,汉语流行音乐,台湾流行音乐","宏揚國際有限公司",0.488,0.376,7,-8.255,1,0.031,0.133,0.000163,0.112,0.208,147.85,4
spotify:track:1vbIfrOCX1qlRswFeQfynP,"Dearest - A Classical ver.","A Classical","濱崎步",2013-01-08,326253,8,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:35Z,"日本流行","avex trax",0.263,0.429,9,-6.157,1,0.0337,0.698,0,0.136,0.182,127.326,4
spotify:track:49nkyZ6KpRbBBcq3oRi0LP,"This Life","In Your Prime - EP","Josef Salvat",2014-09-21,223746,18,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:36Z,"","Columbia/Fingers & Thumbs",0.602,0.393,10,-6.553,1,0.0364,0.0286,0.000262,0.0802,0.0935,123.781,4
spotify:track:5IMckMdrKc1y6Pa1oUeFAI,"Coastal Love","Warm on a Cold Night (Deluxe)","HONNE",2016-01-22,245456,30,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:37Z,"","Atlantic Records UK",0.709,0.682,1,-6.309,0,0.0669,0.0609,0.0000086,0.202,0.747,120.029,4
spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,"Never Enough","The Greatest Showman (Original Motion Picture Soundtrack)","Loren Allred",2017-12-08,207786,79,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:38Z,"","Atlantic Records",0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,3
spotify:track:59JXnQ3QCfMX572aDTYd46,"Iron","The Golden Age","Woodkid",2013-01-01,201693,45,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:38Z,"","Island Records",0.656,0.776,8,-4.292,1,0.0583,0.074,0.731,0.166,0.558,130.048,4
spotify:track:73P8qwIriENctRILdM5f6O,"三人遊","The Soulboy Collection","方大同",2013-11-26,237426,27,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:40Z,"中国节奏蓝调,华语流行音乐,汉语流行音乐,台湾流行音乐,粤语流行","WM Hong Kong",0.478,0.389,0,-10.006,1,0.0493,0.704,0,0.232,0.446,128.202,4
spotify:track:6F03r04bC5rTq43EVZlLqv,"Gooey","4 ALL AGES: Relax & Chill Music","Glass Animals",2020-05-03,289306,2,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:41Z,"","UME - Global Clearing House",0.492,0.374,11,-13.435,0,0.0408,0.743,0.0000216,0.0864,0.105,183.101,4
spotify:track:5CvtvEqofoPInxqxztEZAH,"4 Walls","4 Walls / COWBOY","f(x)",2016-11-02,208040,27,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:42Z,"韩语流行","avex trax",0.759,0.82,4,-4.317,0,0.148,0.242,0.0000136,0.0683,0.238,125.98,4
spotify:track:15kJcw3ZnEh6JzwMQYrJSu,"候鸟","安可","S.H.E",2004-11-12,284293,36,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:44Z,"华语流行音乐,台湾流行音乐,汉语流行音乐","HIM",0.58,0.542,6,-5.853,1,0.0343,0.28,0,0.165,0.188,136.01,4
spotify:track:3CDcr9ogSecLIwourcz760,"水星记","飞行器的执行周期","郭顶",2016-11-25,325266,58,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:45Z,"中国独立音乐,台湾独立音乐,华语流行音乐,汉语流行音乐,中国摇滚,台湾流行音乐","Go East Music Entertainment Consulting Limited",0.542,0.337,5,-12.701,1,0.0306,0.648,0.00138,0.0635,0.205,134.17,4
spotify:track:2i8EtsynIudUUaLPUkO6rJ,"Chandelier","1000 Forms of Fear","Sia",2014-07-04,216120,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:46Z,"","Inertia Music",0.286,0.784,1,-2.873,1,0.0749,0.0163,0.0000645,0.0714,0.618,173.798,4
spotify:track:01Pjby4eiLMPoFSp1jHY5S,"失恋俱乐部","失恋俱乐部","任然",2017-12-07,204211,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:48Z,"华语流行音乐,汉语流行音乐,古风音乐,中国节奏蓝调,台湾流行音乐","北京千和世纪文化传播有限公司",0.623,0.56,11,-6.942,1,0.0307,0.437,0.0000248,0.123,0.284,121.898,4
spotify:track:628YuhN8tCBaK52xpRdUbK,"我們的寂寞","4 U","萧亚轩",2002-02-11,266413,22,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:48Z,"华语流行音乐,台湾流行音乐,汉语流行音乐","Gold Typhoon Taiwan",0.63,0.438,0,-7.309,1,0.0282,0.61,0.0000182,0.106,0.201,111.985,4
spotify:track:1HKc3TwSybVPvGzcClfuLE,"那件瘋狂的小事叫愛情","大國咖","袁泉",2020-06-17,146426,4,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:50Z,"中国独立音乐","Music Nation Records Co. Ltd.",0.744,0.213,9,-12.805,0,0.0666,0.945,0,0.124,0.397,108.134,4
spotify:track:5GbVzc6Ex5LYlLJqzRQhuy,"Mystery of Love","Mystery of Love","Sufjan Stevens",2017-12-01,248960,82,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:20:51Z,"巴洛克流行音乐","Masterworks",0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,5
