Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4Ve3An85mrqT0uRYnvsMxa,"盛夏的果實","滾石香港黃金十年-莫文蔚精選","莫文蔚",2003-03-14,251165,30,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:49:12Z,"华语流行音乐,汉语流行音乐,台湾流行音乐,粤语流行","Rock Records Co., Ltd.",0.627,0.294,9,-11.968,0,0.0304,0.816,0.00000277,0.525,0.333,166.024,4
spotify:track:2L12j2s0WqXqxaEz0zmgGD,"北極光","再生","莫文蔚",2000-12-21,252266,8,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:49:12Z,"华语流行音乐,汉语流行音乐,台湾流行音乐,粤语流行","Rock Records Co., Ltd.",0.664,0.181,9,-17.049,0,0.0351,0.861,0.000401,0.184,0.362,165.911,4
spotify:track:5adboGFAT1aS2BV3PqPSoB,"Sobre a Brevidade Da Vida","Catarse","Andrei Machado",2014-01-15,215024,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:49:13Z,"","722558 Records DK",0.467,0.126,9,-20.246,0,0.0416,0.994,0.891,0.0573,0.431,146.044,4
spotify:track:658txdPTenlhI5b20G6NJw,"Everlasting Truth","IN YA MELLOW TONE GOON TRAX 10th Anniversary BEST","re:plus",2016-12-14,231000,12,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:49:14Z,"爵士乐说唱,爵士节拍乐,nu jazz","GOON TRAX",0.545,0.766,4,-4.718,0,0.0342,0.529,0.852,0.38,0.193,90.006,4
spotify:track:6DC3nQSJilHy05ktszn2TF,"双生光","双生光","祁紫檀",2016-01-25,324928,4,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:49:16Z,"中国独立音乐,汉语流行音乐,华语流行音乐","StreetVoice 街聲",0.547,0.284,0,-11.31,0,0.0286,0.904,0.00173,0.0811,0.208,133.065,4
spotify:track:7f8VZykOn07oRXgx6E6uZj,"天际大厦 - zitan remix","新世纪平衡","祁紫檀",2017-03-20,252330,1,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:49:20Z,"中国独立音乐,汉语流行音乐,华语流行音乐","StreetVoice 街聲",0.623,0.586,7,-10.063,0,0.0555,0.212,0.0217,0.0839,0.386,173.01,4
spotify:track:2ztL3gThXQ6jvnanYgDvDe,"Ave Maria","The VOICE","KOKIA",2008-02-20,250944,4,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:49:22Z,"动漫,日本流行","Victor",0.153,0.344,9,-12.111,0,0.0342,0.95,0.246,0.104,0.0806,68.994,4
spotify:track:5bd4e5IDxfd8HMFuCNCErU,"執著","紅星一號","田震",1995-09-30,289000,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:49:23Z,"中国摇滚,中国独立音乐,华语流行音乐,汉语流行音乐","太合麥田",0.614,0.26,11,-15.85,1,0.0312,0.615,0,0.0756,0.436,149.242,4
spotify:track:6lBTYcvoXvNXuMFIUC863F,"野花","田震","田震",1996-07-01,229826,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:49:24Z,"中国摇滚,中国独立音乐,华语流行音乐,汉语流行音乐","太合麥田",0.592,0.374,10,-9.153,1,0.0302,0.686,0,0.0732,0.461,111.951,3
spotify:track:3Z8hXrQ2AxQvXz6z7lfJuq,"Down By The Salley Gardens","Celtic Twilight 5 (From The Hearts O'Space)","Joanie Madden",1999-06-22,230280,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:49:25Z,"凯尔特音乐","Hearts of Space Records",0.0906,0.244,7,-9.201,1,0.0373,0.823,0.83,0.131,0.171,58.247,4
