Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:55d0jw269HE9pbOt5ntCo8,"多遠都要在一起","新的心跳","鄧紫棋",2015-11-06,217720,68,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:10Z,"华语流行音乐,汉语流行音乐,粤语流行,台湾流行音乐,古风音乐","Hummingbird Music Ltd.",0.51,0.53,3,-6.532,1,0.0312,0.319,0,0.102,0.136,135.726,4
spotify:track:2PPyXCGmafgwoKXuY9xEJk,"一步成詩","詩","王诗安",2018-09-14,198540,39,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:11Z,"中国节奏蓝调,华语流行音乐,台湾流行音乐,汉语流行音乐,台湾独立音乐","Fu Music Limited",0.459,0.632,1,-6.211,0,0.0341,0.7,0,0.117,0.55,76.197,5
spotify:track:3BHlOb4aOdaMaIfJ4M13RP,"III","Who You Are Is Not Enough","Athletics",2014-04-22,370455,42,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:11Z,"后摇滚","Deep Elm",0.485,0.508,6,-6.813,1,0.0265,0.0955,0.462,0.307,0.0383,140.034,4
spotify:track:4D7kxLhSz7siCOw7KA5rQn,"Style","1989 (Big Machine Radio Release Special)","Taylor Swift",2014-10-27,231000,71,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:12Z,"","Taylor Swift",0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,4
spotify:track:6SZIo4GxXbkJNMB8YWYfum,"如燕 - Live","夏夜晚風 Live","王儷婷",2010-08-11,314706,26,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:13Z,"波萨诺瓦","HIM International Music Inc.",0.383,0.263,10,-10.83,1,0.0317,0.894,0,0.764,0.23,83.584,4
spotify:track:69zgyr5HVKdInjeKpq1qHa,"想見你想見你想見你 - 電視劇《想見你》片尾曲","想見你想見你想見你 (電視劇《想見你》片尾曲)","八三夭",2019-11-11,239794,65,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:14Z,"华语流行音乐,台湾流行音乐,汉语流行音乐,中国摇滚","Rock Records Co., Ltd.",0.547,0.666,6,-5.694,1,0.0393,0.4,0,0.144,0.43,129.814,4
spotify:track:2ErfQazNwfr836QhJAHMOi,"Loneliness - Remastered","Relax Edition 2","Blank & Jones;Bobo in White Wooden Houses",2005-09-26,330760,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:15Z,"传思,舒适,巴洛克流行音乐","Soundcolours",0.367,0.308,0,-13.016,1,0.0277,0.701,0.0173,0.102,0.0391,99.954,4
spotify:track:60delL9BTsIsKlMIwx71l9,"Nee Joh","Het Is","Eefje de Visser",2013-08-29,227882,22,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:17Z,"nederpop","Eefjes Platenmaatschappijtje",0.687,0.441,0,-11.042,0,0.0275,0.518,0.501,0.108,0.565,88.358,4
spotify:track:2UOFd8XHvcote1fR924C5l,"惦記這一些","一場遊戲一場夢","王傑",1987-12-19,268333,43,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:18Z,"粤语流行,华语流行音乐,汉语流行音乐,台湾流行音乐","WM Taiwan",0.6,0.327,7,-12.328,1,0.0295,0.688,0,0.159,0.308,122.111,4
spotify:track:1Haq3FvPaTsR07ti9hmmd6,"REALiTi (Demo)","REALiTi (Demo)","Grimes",2015-03-12,267130,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:18Z,"艺术流行音乐","4AD",0.721,0.666,0,-9.949,0,0.0324,0.521,0.0509,0.08,0.713,115.034,4
spotify:track:3AAdbLZWOptsP8ViSj71RD,"Realiti","Art Angels","Grimes",2015-11-06,306532,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:19Z,"艺术流行音乐","4AD",0.638,0.632,9,-7.589,1,0.029,0.000904,0.0406,0.115,0.349,114.992,4
spotify:track:0IkpTJJjbDa8e9Mn6BcqOx,"C'est La Vie","崇拜","梁靜茹",2007-11-09,250040,33,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:20Z,"华语流行音乐,台湾流行音乐,汉语流行音乐","Bin Music International Limited",0.27,0.663,2,-5.48,1,0.0509,0.49,0,0.118,0.215,74.296,4
spotify:track:4m4e3vIghV2QkHuOf83M7N,"可惜不是你","絲路","梁靜茹",2005-09-16,285830,59,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:22Z,"华语流行音乐,台湾流行音乐,汉语流行音乐","Rock Records Co., Ltd.",0.373,0.32,6,-8.593,1,0.0316,0.83,0,0.179,0.357,73.775,4
spotify:track:5CYxk8ViyAYBTaU1mXp7jN,"Mondo Bongo","Global A Go-Go","Joe Strummer & The Mescaleros",2001-07-24,374906,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:22Z,"","Hellcat/Epitaph",0.823,0.369,11,-16.052,0,0.0386,0.649,0.0366,0.296,0.881,105.501,4
spotify:track:29rQJydAlO0uMyWvRIZxQg,"That's The Way Love Goes","Janet","Janet Jackson",1993-05-18,265106,69,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:25Z,"新杰克摇摆乐","Virgin Records",0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,4
spotify:track:7aCOFyxAUIzLRcZeo14LKi,"Where Is Your Love","Where Is Your Love","J Lisk",2017-02-06,157322,44,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:26Z,"","J Lisk",0.779,0.809,1,-4.431,0,0.034,0.0369,0.753,0.113,0.722,120.094,4
spotify:track:3EZEPpfy6Qh5hhX5CmuDTA,"Libertango","My Favorite Songs","葉加瀬太郎",2009-09-09,278720,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:27Z,"日本古典音乐","HATS UNLIMITED CO.,LTD.",0.34,0.499,9,-6.71,0,0.0432,0.767,0.16,0.0757,0.406,151.37,4
spotify:track:4PVhspadgWB1Q0oggCoM6O,"望江亭","詩","王诗安",2018-09-14,223065,26,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:28Z,"中国节奏蓝调,华语流行音乐,台湾流行音乐,汉语流行音乐,台湾独立音乐","Fu Music Limited",0.725,0.444,1,-8.538,1,0.0853,0.0944,0,0.357,0.563,131.461,4
spotify:track:4yalfLVyLIW0roCnpzXwPR,"HANA-BI","WORLD DREAMS","久石讓;新日本フィルワールドドリームオーケストラ",2004-06-16,233373,15,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:29Z,"日本古典音乐,动漫","Universal Music LLC",0.195,0.183,7,-16.607,0,0.0381,0.964,0.797,0.116,0.0851,75.458,4
spotify:track:1ppL7SN63P1Cuy156NH31F,"I Could Hear the Water at the Edge of All Things","Oblivion Hymns","Hammock",2013-11-26,340786,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:30Z,"后摇滚,氛围,太空音乐,drone","Hammock Music",0.0812,0.331,4,-10.819,0,0.0424,0.954,0.931,0.0642,0.037,66.954,5
spotify:track:5e5G7VcqeaKYZKt4P3niU9,"Let It Roll","希遊記","孫盛希",2018-10-31,323990,13,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T09:12:32Z,"中国节奏蓝调,台湾独立音乐,华语流行音乐,台湾流行音乐,汉语流行音乐,中国独立音乐","Rock Records Co., Ltd.",0.328,0.512,11,-9.525,0,0.0782,0.743,0.000218,0.135,0.215,179.913,4
