Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2IQwVV3eyuRYlevUiAI91C,"天际大厦","新世纪平衡","祁紫檀",2017-03-20,248658,10,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:02Z,"中国独立音乐,汉语流行音乐,华语流行音乐","StreetVoice 街聲",0.367,0.3,7,-12.149,0,0.0338,0.911,0.000436,0.158,0.0737,180.006,3
spotify:track:5cbZDpFu1hTwaU7hDQpf13,"Rainy Days And Mondays","Carpenters","Carpenters",1971,218893,65,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:03Z,"圣诞节,adult standards","A&M",0.351,0.235,10,-11.513,1,0.0323,0.852,0,0.0688,0.218,74.72,4
spotify:track:7Ceo3Rpq33Vc5WcOb3tUbT,"Last Flowers","In Rainbows (Disk 2)","Radiohead",2007-12-03,266478,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:04Z,"艺术摇滚,另类摇滚","XL Recordings",0.558,0.307,0,-8.236,1,0.0296,0.92,0.000744,0.112,0.304,75.807,4
spotify:track:7e6uKgulamSn0eBAOQ4uVF,"若你真愛我","十萬個為甚麼 (Remastered 2019)","王菲",1993-01-01,272506,17,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:06Z,"粤语流行,华语流行音乐,汉语流行音乐,台湾流行音乐,中国独立音乐","Cinepoly Records Co. Ltd.",0.632,0.618,1,-11.23,1,0.0301,0.134,0.0000126,0.176,0.641,100.103,4
spotify:track:0yvYBUBNPHj47ucBqXlkM6,"催眠","圓舞曲","許哲珮",2014-05-06,273106,4,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:07Z,"台湾流行音乐,中国独立音乐,台湾独立音乐,华语流行音乐,汉语流行音乐","Wonder Music Co. Ltd.",0.38,0.375,3,-8.428,0,0.035,0.859,0,0.107,0.253,58.529,3
spotify:track:765UHTpoVizoRrtvupfxkF,"劊子手最後一夜","問世 evil is a point of view","麥浚龍",2016-08-26,219130,25,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:07Z,"粤语流行,汉语流行音乐","Chapel of Dawn Company Ltd",0.554,0.247,7,-15.973,1,0.0305,0.845,0.0000583,0.13,0.151,92.076,4
spotify:track:47vFyxAv24QxAOfdMuE3oV,"Nara (Theme to Cold Case)","Unearthed","E.S. Posthumus",2001-01-01,291026,46,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:12Z,"跨界古典乐","Wigshop Records",0.563,0.413,9,-12.589,0,0.0268,0.0534,0.717,0.141,0.225,149.997,3
spotify:track:5ZsHXoV7SmFbp7QgYoIxVz,"Elegia","Working Mode: Instrumental","New Order",2020-05-29,296080,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:13Z,"新浪潮,合成器流行,后朋克,曼彻斯特音乐","Warner Music Group - X5 Music Group",0.431,0.44,7,-10.288,1,0.0331,0.0515,0.868,0.234,0.0384,76.788,3
spotify:track:6rLHHMPFKmy3oHVioA9C3A,"柬埔寨丧失 - intro","双生光","祁紫檀",2016-01-25,497000,1,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:14Z,"中国独立音乐,汉语流行音乐,华语流行音乐","StreetVoice 街聲",0.387,0.157,5,-11.629,0,0.0321,0.989,0.198,0.0747,0.0397,102.525,4
spotify:track:0ihqXBSKe2um4BJs5hdlqC,"得知平淡珍貴的一天","第二季中國好歌曲導師原創: 心宇宙","祁紫檀",2015-08-14,213024,3,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:15Z,"","Bravo Entertainment Inc.",0.193,0.219,5,-13.406,0,0.0398,0.781,0.000161,0.0691,0.0895,85.367,3
spotify:track:66SwW5ZW0ZriPhw3jgmdUa,"休み","「ƒƒ∆」","Vantage",2015-03-19,205374,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:18Z,"城市流行音乐,蒸汽波","Euro Music",0.66,0.743,6,-9.489,1,0.201,0.0299,0.765,0.335,0.612,180.017,4
spotify:track:4cBo7CNbtTkyoAK2BnToqv,"Put Me Down","Calling Me","Aquilo",2015-05-11,167209,20,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:21Z,"","Universal-Island Records Ltd.",0.578,0.58,4,-8.37,1,0.0662,0.57,0.00242,0.0787,0.386,180.117,4
spotify:track:2IqjKEBiz0CdLKdkXhxw84,"Retrograde","Overgrown","James Blake",2013-04-08,223600,63,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:22Z,"","Polydor Records",0.533,0.251,7,-11.283,0,0.0372,0.873,0.104,0.134,0.186,77.503,4
spotify:track:6CAG3rBGPTAinoqgVD7fBJ,"The Greatest","The Greatest","Cat Power",2006-01-24,202560,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:22Z,"慢核,唱作人","Matador",0.508,0.362,0,-9.688,1,0.0262,0.738,0.000998,0.0922,0.328,107.459,4
spotify:track:5atbh6Zl7HLrtu50KNEjAc,"Leaving Safe Places","Awakening","Random Forest",2015-10-18,246000,37,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:24Z,"后摇滚","Glidescope Recordings",0.198,0.0417,8,-22.126,1,0.0353,0.938,0.933,0.113,0.0337,59.571,5
spotify:track:4llDF3RuBQYj2nkjTCJY4w,"Quiet","Young Mountain","This Will Destroy You",2006-06-06,293173,44,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:26Z,"后摇滚,数学摇滚,drone metal","Dark Operative",0.482,0.463,1,-7.927,1,0.0573,0.282,0.848,0.36,0.0427,115.011,4
spotify:track:3plytzATHNR14polHrJHd9,"Hard Time - Kretsen Remix","Aerobics music 2020","Seinabo Sey;Kretsen",2020-06-12,252000,2,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:28Z,"热带浩室","UME - Global Clearing House",0.616,0.862,0,-6.161,0,0.0433,0.104,0.00000637,0.32,0.423,95.988,4
spotify:track:3yxNUdiizVmGVv8HZx8Ps2,"half moon","morceau","延近輝之",2009-09-11,165008,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:29Z,"日本古典音乐,日本独立音乐","Schole Records",0.479,0.433,0,-14.536,1,0.0271,0.956,0.818,0.18,0.66,180.085,4
spotify:track:2rnno3yF5yMGOYpOqztW0Q,"Stratus","a son of the sun","Uyama Hiroto",2008-07-16,277773,34,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:30Z,"爵士乐说唱,nu jazz","Hydeout Productions",0.661,0.432,6,-10.517,0,0.0395,0.787,0.855,0.0654,0.526,93.311,4
spotify:track:5LBZtkt9x9DiyLrCey3Es5,"Jet Lag","Mind Body & Soul","Joss Stone",2004-01-01,240933,43,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:31Z,"新灵魂乐","S-Curve Records",0.699,0.618,10,-7.948,0,0.0986,0.297,0.0000724,0.306,0.708,81.983,4
spotify:track:0cLoeuy6rlb3Cq3nH7r2u7,"You Don't Own Me","Brenna Whitaker","Brenna Whitaker",2015-11-06,174773,41,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:32Z,"","Verve",0.471,0.481,7,-6.077,1,0.0339,0.764,0,0.108,0.273,96.065,3
spotify:track:1qlGo42iqmE9YrKup2Cefs,"Norbu (Cordes)","Himalaya - The Rearing of a Chief (Original Motion Picture Soundtrack)","Bruno Coulais",1999-12-15,103800,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:33Z,"","Peermusic France",0.183,0.0549,5,-24.536,0,0.0346,0.965,0.94,0.0815,0.123,72.737,4
spotify:track:0ttHpMs250dpFkCYAnuhnE,"Good","Deluxe","Better Than Ezra",1995-02-28,185093,66,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:34Z,"","Elektra Records",0.615,0.657,7,-6.873,1,0.029,0.000372,0.0204,0.132,0.792,109.95,4
spotify:track:34Us2NmCqVkgMpyNOyhQjj,"黃昏鹿場","腦海群島","甜梅號",2010-02-13,361053,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:35Z,"后摇滚,台湾独立音乐,中国独立音乐,数学摇滚,中国摇滚","Dear Musik",0.539,0.495,9,-9.034,1,0.0294,0.0743,0.823,0.111,0.286,120.023,3
spotify:track:7I5789pa034akCkX5xJQRQ,"夢、時々… (feat.初音ミク)","空想メモライズ","Marasy;Hatsune Miku",2013-08-28,367560,9,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:35Z,"vocaloid","U&R records",0.576,0.638,5,-5.846,0,0.0292,0.675,0.000767,0.0791,0.2,110.013,4
spotify:track:5P4iEDPu2gs6sp3SVfmF7E,"混声合唱のための「うた」 明日ハ晴レカナ、曇リカナ","武満徹：全合唱曲集","武満徹;山田和樹/東京混声合唱団",2013,115546,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:36Z,"日本古典音乐,当代古典音乐,表现主义","EXTON",0.217,0.0237,0,-33.487,0,0.0425,0.988,0.0277,0.175,0.0979,132.004,1
spotify:track:6b2cKqR49nEkSDXXOwSi4g,"The Sailor","One Day I'll Be on Time","The Album Leaf",2001-05-22,277080,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:37Z,"后摇滚,氛围","Tiger Style Records",0.142,0.327,9,-17.784,1,0.0389,0.921,0.946,0.326,0.039,140.561,4
spotify:track:3OtYYnDKs5oMzRorc4jnpW,"Prelude For Time Feelers","Copia","Eluvium",2007-06-19,348773,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:40Z,"后摇滚,氛围,drone,新古典","Temporary Residence Ltd.",0.214,0.272,2,-13.276,1,0.0383,0.865,0.916,0.115,0.124,113.469,4
spotify:track:0PHLnP33lhn9aLIAbkrPrN,"This Day on Our Side","The Reflection - EP","Sky Architects",2010-12-02,342413,2,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:41Z,"后摇滚,当代古典音乐,数学摇滚","Sky Architects Rec.",0.332,0.672,11,-8.491,0,0.0387,0.0256,0.754,0.101,0.04,120.795,4
spotify:track:0KHDFAdk0dtSIRR6wfXsm0,"Unspoken...","North Sycamore","Elizabeth Naccarato",2009-07-19,202280,5,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:43Z,"","Red Chair Music",0.406,0.0822,4,-18.291,0,0.0345,0.993,0.891,0.0921,0.0399,128.364,4
spotify:track:2pQZ9g4vaFNXO42kMe8e3w,"Sacrilege","Mosquito (Deluxe)","Yeah Yeah Yeahs",2013-01-01,230213,54,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:44Z,"独立摇滚","Interscope",0.527,0.947,9,-3.491,1,0.0548,0.161,0.00217,0.591,0.506,119.976,4
spotify:track:2j9bG8ErzwDyAr7QljgBBp,"No Sleeep (feat. J. Cole)","Unbreakable","Janet Jackson;J. Cole",2015-10-02,260776,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:46Z,"新杰克摇摆乐,说唱","BMG Rights Management (US) LLC",0.757,0.47,2,-7.722,1,0.125,0.0131,0.000224,0.109,0.32,88.047,4
spotify:track:7IrUVr1hyrID38awZ5z0vR,"IV","Who You Are Is Not Enough","Athletics",2014-04-22,359922,23,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:58:47Z,"后摇滚","Deep Elm",0.555,0.364,6,-9.338,1,0.037,0.469,0.765,0.0926,0.0404,140.02,4
