Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1YeTued4IcQIJinl3NVZNV,"送別","猿聲猿音","齊豫",2020-08-18,242597,34,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:14Z,"华语流行音乐,汉语流行音乐,粤语流行,台湾流行音乐","Rock Records Co., Ltd.",0.292,0.274,11,-9.822,1,0.034,0.956,0.00000312,0.118,0.323,127.905,4
spotify:track:1hgKwBd45VpOyoxbXhmxTK,"清河","清河","白皮書樂隊",2020-08-24,312220,25,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:14Z,"中国摇滚,中国独立音乐,台湾独立音乐","白皮書樂隊主唱劉家輝",0.529,0.503,0,-7.741,1,0.0322,0.26,0.00675,0.0748,0.231,129.959,4
spotify:track:5s71lDhj1KBoxu4gP1pHJq,"NaKuNa","NaKuNa","郭采潔",2020-12-25,205283,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:15Z,"台湾流行音乐,华语流行音乐,汉语流行音乐,中国嘻哈","NCR遊牧城市",0.613,0.616,0,-8.3,1,0.0307,0.266,0.00746,0.0799,0.27,152.011,4
spotify:track:4D7kxLhSz7siCOw7KA5rQn,"Style","1989 (Big Machine Radio Release Special)","Taylor Swift",2014-10-27,231000,71,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:16Z,"","Taylor Swift",0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,4
spotify:track:7gPbu2LKmbXKhST6Kuf4WQ,"岁月神偷 - Live版","金玟岐·专场","金玟岐",2019-07-31,241706,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:16Z,"古风音乐,汉语流行音乐,华语流行音乐","北京中子街聲",0.624,0.566,7,-7.874,1,0.0449,0.48,0,0.926,0.356,120.119,4
spotify:track:55d0jw269HE9pbOt5ntCo8,"多遠都要在一起","新的心跳","鄧紫棋",2015-11-06,217720,68,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:17Z,"华语流行音乐,汉语流行音乐,粤语流行,台湾流行音乐,古风音乐","Hummingbird Music Ltd.",0.51,0.53,3,-6.532,1,0.0312,0.319,0,0.102,0.136,135.726,4
spotify:track:6vX2tsSVoZspomS0WGDpgC,"時光正好 (電影《夏有喬木雅望天堂》推廣曲)","時光正好 (電影《夏有喬木雅望天堂》推廣曲)","郁可唯",2016-07-15,239513,30,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:19Z,"古风音乐,华语流行音乐,汉语流行音乐,台湾流行音乐","The Sound Entertainment Corp.",0.559,0.508,1,-7.912,1,0.0296,0.45,0.00000804,0.118,0.282,125.87,4
spotify:track:3OlI9RO07e6H4l8hMi8QqG,"Mother to Child","Nothing Lasts Forever (And It's Fine)","flora cash",2017-04-21,190500,40,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:21Z,"","Icons Creating Evil Art",0.69,0.225,1,-12.791,0,0.0295,0.953,0.343,0.101,0.319,79.977,4
spotify:track:2PPyXCGmafgwoKXuY9xEJk,"一步成詩","詩","王诗安",2018-09-14,198540,39,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:21Z,"中国节奏蓝调,华语流行音乐,台湾流行音乐,汉语流行音乐,台湾独立音乐","Fu Music Limited",0.459,0.632,1,-6.211,0,0.0341,0.7,0,0.117,0.55,76.197,5
spotify:track:1iJzGhDYYIWGT6sWDJxfKh,"宿命","星宿小怪","西皮士",2017-12-25,221549,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:25Z,"中国摇滚,华语流行音乐,古风音乐","驾鹤馆",0.621,0.41,4,-13.312,0,0.0384,0.373,0.948,0.139,0.195,139.921,4
spotify:track:4eiPbjcTEJDQcsv7WV0vfD,"Why","Why - The 2nd Mini Album","太妍",2016-06-28,207777,52,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:26Z,"韩语流行,韩语抒情曲","SM Entertainment",0.615,0.879,6,-3.275,0,0.0377,0.0702,0,0.0581,0.315,105.026,4
spotify:track:1RTW9UthqmZwr8Od6CH4i8,"Into the New World","Girls' Generation","Girls' Generation",2007-11-01,265760,65,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:27Z,"韩语流行","SM Entertainment",0.708,0.892,4,-1.964,0,0.0349,0.0706,0,0.114,0.623,108.031,4
spotify:track:2N8EUPz7bd01nhtmcF6B23,"橘色溫度","三顆貓餅乾","何真真",2004-04-26,212506,22,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:28Z,"","WIND MUSIC",0.438,0.23,4,-18.457,1,0.0324,0.961,0.922,0.0762,0.358,186.246,3
spotify:track:6rKcQ3hJ1IbCDYWPs7lYBR,"Love In December","Club 8","Club 8",2001-01-01,219426,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:29Z,"噪响流行","Labrador Records",0.68,0.478,11,-8.169,0,0.0472,0.177,0.0239,0.107,0.541,174.103,4
spotify:track:0F4IKZU7I3tWXyJIlqhtqU,"追光者 (電視劇《夏至未至》插曲)","電視劇《夏至未至》原聲帶","岑寧兒",2017-06-19,235833,57,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:12:30Z,"粤语流行,华语流行音乐,汉语流行音乐,台湾流行音乐,中国独立音乐","The Sound Times Entertainment Media",0.538,0.333,11,-9.166,1,0.0298,0.714,0.000766,0.146,0.275,72.063,1
