Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3BHlOb4aOdaMaIfJ4M13RP,"III","Who You Are Is Not Enough","Athletics",2014-04-22,370455,42,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:22:43Z,"后摇滚","Deep Elm",0.485,0.508,6,-6.813,1,0.0265,0.0955,0.462,0.307,0.0383,140.034,4
spotify:track:1iGKClaJTLBmHzVGsYY9KR,"Beyond the Heliosphere","Sine Dust","36",2015-03-16,383175,27,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:22:44Z,"drone,氛围,太空音乐,黑暗氛围音乐","3six Recordings",0.0798,0.189,3,-20.318,0,0.0358,0.908,0.98,0.0746,0.0397,79.586,4
spotify:track:2TghNK6vFzRQhEH8cyi4Dt,"燈光","查理","謝震廷",2015-12-31,292346,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T14:22:45Z,"华语流行音乐","種子音樂 SEEDMUSIC",0.441,0.202,1,-12.906,1,0.0395,0.856,0.0108,0.103,0.382,72.349,4
