Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5iktXgZcVghgcHhXhq6l7h,"你太猖狂","To Hebe","田馥甄",2010-09-03,245373,37,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:27Z,"华语流行音乐,汉语流行音乐,台湾流行音乐","HIM International Music Inc.",0.516,0.294,3,-11.733,1,0.0286,0.805,0,0.113,0.167,144.092,4
spotify:track:5cuecVcO1uIFLWIrdJEZPk,"New Life","Sun","Thomas Bergersen",2014-09-30,286534,3,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:31Z,"管弦乐","Thomas Bergersen",0.329,0.751,2,-8.139,1,0.0502,0.00359,0.921,0.394,0.172,141.885,4
spotify:track:58A2cLmPBnPQv1Vor3N8Np,"線形關係","輕電音x爵士微醺咖啡特調時光","鄒施如",2018-09-17,280531,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:32Z,"台湾流行音乐","WIND MUSIC",0.458,0.452,0,-9.694,0,0.0841,0.726,0,0.0717,0.209,187.965,3
spotify:track:0lrDC1BynKh1LLabty3lvs,"Maps","Summer hits 2020","Maroon 5",2020-05-29,191400,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:33Z,"流行","UMG Recordings, Inc.",0.728,0.769,1,-4.632,0,0.0327,0.0374,0,0.095,0.807,120.015,4
spotify:track:59Bc4RPzSL3nYPANh25a6J,"My Jinji","JINJI KIKKO","落日飛車 Sunset Rollercoaster",2016-03-01,400560,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:34Z,"台湾独立音乐,中国独立音乐,bedroom pop","夕陽音樂產業有限公司",0.389,0.598,7,-8.436,1,0.0309,0.531,0.407,0.143,0.517,143.931,4
spotify:track:3WM1JsPoBXdl4jRFaiM4QV,"山下（2018重製版）","拾貳","方拾贰",2018-05-07,318874,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:34Z,"","WIND MUSIC",0.587,0.473,8,-10.078,1,0.029,0.116,0.002,0.0993,0.298,104.093,4
spotify:track:3vOjcq3Ztjy6SMISxHaQzG,"Le sable mouvant - End of May","La disparition","Keren Ann",2002-03-06,215613,22,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:35Z,"法国爵士乐,法国流行音乐","Believe",0.615,0.344,7,-11.407,0,0.0245,0.509,0.34,0.478,0.453,97.893,4
spotify:track:6TzFitmZRxJ2IcH31237eN,"Sparks","Silence","Tammy Adams",2017-06-04,363266,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:36Z,"","Lirico",0.315,0.14,7,-15.849,1,0.0307,0.874,0.129,0.0796,0.0364,141.576,4
spotify:track:7o3jZcNmuoHYsLE8wVjt6d,"All Inside (Reprise)","Revolve","Bondax",2018-10-12,198500,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:37Z,"nu disco,独立灵魂乐","Recur Recordings",0.328,0.436,2,-12.857,1,0.119,0.924,0.0876,0.682,0.223,89.953,4
spotify:track:5Op2YjMrlKlcv4S11pnhLt,"Menina","Menina","Chimp Beams",2007-02-27,313613,7,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:40Z,"","Concent Productions, Inc.",0.615,0.428,0,-8.448,1,0.0358,0.266,0.86,0.112,0.593,87.972,4
spotify:track:6eGMwVVABqVTe9bWRIm498,"reflection eternal","Modal Soul","Nujabes",2005-11-11,257893,59,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:41Z,"爵士乐说唱","Hydeout Productions",0.842,0.464,2,-12.628,1,0.0418,0.429,0.789,0.0978,0.771,93.966,4
spotify:track:7eYlcTGT2fB9DCosM9wThX,"Ooo La La","BEST OF GOLDEN WORKS - Music is the answer -","Cradle Orchestra;Jean Curley",2018-02-14,247146,14,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:42Z,"爵士乐说唱","To+on music / Palette Sounds",0.675,0.717,0,-8.055,1,0.0662,0.189,0.000428,0.0612,0.522,88.022,4
spotify:track:4bjRLALLkt9kjWEJpzoNqX,"Valder Fields","Signs I Can't Read - Live at sonorium","Tamas Wells",2011,152493,19,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:43Z,"中国独立音乐","Lirico",0.326,0.348,2,-9.414,1,0.0325,0.842,0.00000182,0.676,0.34,128.754,4
spotify:track:5mC49xHCGRNSBM4uksa7Tc,"Caffeine","Argonaut - EP","Thomston",2015-08-05,291550,4,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:44Z,"","Sony Music Entertainment",0.591,0.441,6,-10.483,1,0.0389,0.538,0.0126,0.0964,0.191,95.003,4
spotify:track:71AIogi4rTutxeI33WXuOE,"Me and My Guitar","Me and My Guitar","Tep No",2016-02-23,246995,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:44Z,"热带浩室","Ultra Records",0.762,0.623,4,-5.921,0,0.0303,0.015,0.0869,0.437,0.0681,120,4
spotify:track:157wQAD7Lvxvz3J0R3ixYk,"One Last Night","Caught In Still Life","Vaults",2016-12-02,201906,54,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:46Z,"","EMI",0.389,0.59,10,-7.578,0,0.0273,0.204,0.022,0.13,0.395,89.71,4
spotify:track:6Z4e7BvpmGAv87cIL6cOse,"Kioku","Suna No Oto","Motohiro Nakashima",2019-11-29,311210,21,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:47Z,"drone","November",0.267,0.00336,2,-18.046,1,0.0446,0.984,0.72,0.0609,0.147,71.146,4
spotify:track:0rHVd8h0cFwgLgPFem6S60,"Girls Like (feat. Zara Larsson)","Girls Like (feat. Zara Larsson)","Tinie Tempah;Zara Larsson",2016-02-26,196000,67,true,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:48Z,"车库饶舌","Parlophone UK",0.916,0.804,0,-3.406,1,0.049,0.37,0.0000118,0.0812,0.538,120.028,4
spotify:track:1gZADNt16Oh23jWyMYRk4p,"Prisoner","Beauty Behind The Madness","The Weeknd;Lana Del Rey",2015-08-28,274960,67,true,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:48Z,"","The Weeknd/Lyric",0.551,0.405,0,-12.756,0,0.0398,0.443,0.000217,0.11,0.341,135.017,4
spotify:track:0ScPxUDqcOZNSEYRWLUPYi,"獨善其身","日常","田馥甄",2016-07-14,227258,34,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:49Z,"华语流行音乐,汉语流行音乐,台湾流行音乐","HIM International Music Inc.",0.56,0.557,4,-8.274,1,0.0483,0.476,0.0000774,0.105,0.249,139.726,4
spotify:track:3tJjZMHLqhD8DaGgdBICnc,"Saturn","Atlas: I","Sleeping At Last",2014-07-08,289792,72,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:51Z,"","Asteroid B-612",0.167,0.237,3,-13.738,1,0.0352,0.638,0.311,0.109,0.0444,145.036,4
spotify:track:6nVf9GOdFR9HL7tRWp9qhM,"Over the Rainbow","My Funny Valentine: The Best Of Chet Baker","Chet Baker",2010-04-23,208240,22,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:53Z,"爵士,冷爵士乐,人声爵士乐,爵士叙事曲","Sony Music Entertainment",0.554,0.117,9,-14.851,0,0.0327,0.985,0.946,0.0945,0.186,63.642,4
spotify:track:4RYwE31p4KflK1h7J7m1Yt,"Spooky (Single Version)","Love Songs","Dusty Springfield",2020-01-31,164933,60,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:53Z,"","Warner Music Group - X5 Music Group",0.776,0.47,4,-10.308,0,0.0318,0.419,0,0.139,0.963,106.329,4
spotify:track:3ZOwRGu6k8uyS1ZS87o9Uv,"Loving You Strings no.23","Whats wrong with secretary kim OST","群星",2018-07-19,198763,17,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:54Z,"","BON FACTORY",0.253,0.282,2,-9.486,1,0.0319,0.847,0.913,0.237,0.144,163.915,3
spotify:track:0xOPz9Ukeiae0fahAamCWt,"This Is Not a Love Song","Nouvelle vague","Nouvelle Vague;Mélanie Pain",2004-05-11,227800,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:55Z,"舒适","Kwaidan",0.705,0.48,9,-10.488,1,0.0309,0.73,0.00000888,0.123,0.578,99.978,4
spotify:track:3kXV5d6PXZvNxs3SQ02yWD,"RAIN","Lip","世界末日",2019-02-27,310293,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:56Z,"日本流行,动漫","TOKYO FANTASY Inc.",0.527,0.743,8,-3.854,1,0.027,0.196,0.00000109,0.299,0.495,97.938,4
spotify:track:3h5lOZXSV9lpQW8mtAyFvH,"Cold Nites","Total Loss","How To Dress Well",2012-09-17,218560,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:58Z,"另类节奏蓝调,独立节奏蓝调","Weird World",0.597,0.559,5,-8.107,0,0.0313,0.775,0.489,0.14,0.329,120.163,4
spotify:track:29j0gSMUj7dnfw6MKOPSzm,"Bring You Back","The Ways We Separate","Beacon",2013-04-29,256619,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:59Z,"","Ghostly International",0.602,0.587,4,-12.465,0,0.0334,0.648,0.897,0.104,0.348,123.043,4
spotify:track:5M3yNF5AED8NvP4MNPMIjw,"Opus 12","Piano Solos Vol.1 and 2","Dustin O'Halloran",2011-01-20,190146,0,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:21:59Z,"新古典,当代古典音乐,极简主义","p*dis",0.482,0.0898,8,-17.263,0,0.04,0.994,0.945,0.131,0.151,133.149,4
spotify:track:0oGzdzQ8v91ppdUskuzOxM,"Us","Us","MOVEMENT",2013-01-01,182978,54,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:22:00Z,"","Modular",0.676,0.507,11,-12.864,0,0.134,0.209,0.508,0.0748,0.314,179.959,4
spotify:track:6F03r04bC5rTq43EVZlLqv,"Gooey","4 ALL AGES: Relax & Chill Music","Glass Animals",2020-05-03,289306,2,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:22:01Z,"","UME - Global Clearing House",0.492,0.374,11,-13.435,0,0.0408,0.743,0.0000216,0.0864,0.105,183.101,4
spotify:track:7iAkatAfDKvMilPTAoQ7VU,"回憶","絕世名伶","范曉萱",2001-08-24,290013,15,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:22:02Z,"华语流行音乐,台湾流行音乐,中国独立音乐,汉语流行音乐,台湾独立音乐","Music Download Limited",0.685,0.471,6,-12.97,0,0.0381,0.143,0.0794,0.866,0.483,101.997,4
spotify:track:4jUEHIrc443f743JbyLN0y,"DDU-DU DDU-DU - Japanese Version","BLACKPINK IN YOUR AREA (Japanese Version)","BLACKPINK",2018-12-05,209493,50,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:22:03Z,"韩语流行","YGEX",0.703,0.845,11,-3.479,0,0.0682,0.0296,0,0.213,0.428,139.936,4
spotify:track:4bBrKDo8rchikwZOtmXbIH,"The Night Is Still Young","The Pinkprint (Deluxe)","Nicki Minaj",2014-12-15,227560,62,true,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:22:04Z,"","Nicki Minaj/Cash Money",0.655,0.692,1,-6.145,0,0.0563,0.00209,0.00286,0.128,0.694,128.008,4
spotify:track:490r1lg2turCiWsPAAxVBP,"Bed Of Lies","The Pinkprint (Deluxe)","Nicki Minaj;Skylar Grey",2014-12-15,269946,40,true,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:22:05Z,"","Nicki Minaj/Cash Money",0.717,0.67,11,-5.779,1,0.194,0.251,0,0.109,0.124,86.004,4
spotify:track:5oTTjuVsncAETARz6yDmiJ,"If Ever I Would Leave You","Getz For Lovers","Stan Getz",2002-01-14,133506,30,false,31ceqkk2uqh34ud7f4wad5w5rey4,2021-02-01T08:22:07Z,"波萨诺瓦,爵士,巴西爵士乐,冷爵士乐,拉丁爵士乐,爵士叙事曲","Verve Reissues",0.299,0.251,8,-12.03,1,0.0334,0.933,0.824,0.0984,0.214,64.066,4
